file_name,x,y,height,width
./raw_data/defects3/train/class_2/1077.jpg,75.5,478.0,44.0,49.0
./raw_data/defects3/train/class_2/1078.jpg,164.0,119.5,121.0,214.0
./raw_data/defects3/train/class_2/1079.jpg,144.0,562.0,156.0,138.0
./raw_data/defects3/train/class_0/1080.jpg,627.0,469.0,98.0,26.0
./raw_data/defects3/train/class_2/1081.jpg,248.0,309.5,77.0,144.0
./raw_data/defects3/train/class_2/1082.jpg,354.0,86.5,69.0,94.0
./raw_data/defects3/train/class_2/1083.jpg,372.0,125.5,51.0,80.0
./raw_data/defects3/train/class_2/1084.jpg,29.5,315.5,77.0,55.0
./raw_data/defects3/train/class_2/1085.jpg,273.0,322.5,95.0,50.0
./raw_data/defects3/train/class_2/1086.jpg,338.5,52.5,53.0,101.0
./raw_data/defects3/train/class_1/1087.jpg,520.0,260.0,112.0,46.0
./raw_data/defects3/train/class_1/1088.jpg,369.5,322.0,100.0,47.0
./raw_data/defects3/train/class_2/1089.jpg,19.0,406.0,54.0,38.0
./raw_data/defects3/train/class_2/1090.jpg,56.0,97.5,95.0,88.0
./raw_data/defects3/train/class_2/1091.jpg,332.5,131.5,113.0,77.0
./raw_data/defects3/train/class_1/1092.jpg,62.5,173.5,57.0,121.0
./raw_data/defects3/train/class_1/1093.jpg,338.0,339.0,38.0,84.0
./raw_data/defects3/train/class_2/1094.jpg,181.0,358.5,27.0,40.0
./raw_data/defects3/train/class_2/1095.jpg,225.5,436.0,100.0,71.0
./raw_data/defects3/train/class_2/1096.jpg,416.0,238.5,157.0,136.0
./raw_data/defects3/train/class_1/1097.jpg,411.0,43.5,87.0,238.0
./raw_data/defects3/train/class_2/1098.jpg,509.0,385.0,126.0,116.0
./raw_data/defects3/train/class_1/1099.jpg,107.5,25.5,51.0,143.0
./raw_data/defects3/train/class_2/1100.jpg,309.0,216.5,83.0,72.0
./raw_data/defects3/train/class_2/1101.jpg,320.5,59.0,92.0,73.0
./raw_data/defects3/train/class_1/1102.jpg,400.5,362.5,47.0,121.0
./raw_data/defects3/train/class_2/1103.jpg,415.5,490.5,45.0,77.0
./raw_data/defects3/train/class_2/1104.jpg,23.0,461.0,38.0,46.0
./raw_data/defects3/train/class_1/1105.jpg,48.5,15.0,30.0,73.0
./raw_data/defects3/train/class_2/1106.jpg,84.5,256.0,82.0,63.0
./raw_data/defects3/train/class_0/1107.jpg,26.0,382.5,161.0,52.0
./raw_data/defects3/train/class_1/1108.jpg,509.5,414.0,60.0,151.0
./raw_data/defects3/train/class_0/1109.jpg,151.5,64.0,42.0,161.0
./raw_data/defects3/train/class_2/1110.jpg,412.0,391.5,59.0,50.0
./raw_data/defects3/train/class_2/1111.jpg,273.0,455.5,53.0,76.0
./raw_data/defects3/train/class_2/1112.jpg,280.0,369.5,101.0,70.0
./raw_data/defects3/train/class_2/1113.jpg,274.0,226.5,125.0,70.0
./raw_data/defects3/train/class_2/1114.jpg,459.0,356.0,132.0,172.0
./raw_data/defects3/train/class_0/1115.jpg,503.5,530.5,33.0,273.0
./raw_data/defects3/train/class_1/1116.jpg,103.5,528.5,45.0,123.0
./raw_data/defects3/train/class_1/1117.jpg,544.0,535.0,196.0,82.0
./raw_data/defects3/train/class_2/1118.jpg,352.5,102.5,53.0,75.0
./raw_data/defects3/train/class_2/1119.jpg,38.0,558.5,77.0,76.0
./raw_data/defects3/train/class_2/1120.jpg,464.5,98.0,58.0,91.0
./raw_data/defects3/train/class_2/1121.jpg,339.5,378.5,93.0,141.0
./raw_data/defects3/train/class_2/1122.jpg,312.0,157.0,74.0,74.0
./raw_data/defects3/train/class_2/1123.jpg,63.5,388.0,46.0,47.0
./raw_data/defects3/train/class_2/1124.jpg,548.5,132.5,45.0,63.0
./raw_data/defects3/train/class_2/1125.jpg,308.5,422.0,40.0,79.0
./raw_data/defects3/train/class_0/1126.jpg,429.0,411.0,24.0,82.0
./raw_data/defects3/train/class_0/1127.jpg,312.0,607.5,65.0,480.0
./raw_data/defects3/train/class_1/1128.jpg,59.5,237.5,57.0,119.0
./raw_data/defects3/train/class_2/1129.jpg,350.0,255.5,103.0,76.0
./raw_data/defects3/train/class_2/1130.jpg,354.5,403.0,140.0,81.0
./raw_data/defects3/train/class_2/1131.jpg,355.5,159.0,54.0,75.0
./raw_data/defects3/train/class_2/1132.jpg,28.5,380.0,76.0,39.0
./raw_data/defects3/train/class_2/1133.jpg,334.0,294.0,66.0,116.0
./raw_data/defects3/train/class_2/1134.jpg,64.5,583.5,65.0,71.0
./raw_data/defects3/train/class_2/1135.jpg,409.0,354.0,82.0,88.0
./raw_data/defects3/train/class_2/1136.jpg,195.0,488.0,276.0,228.0
./raw_data/defects3/train/class_1/1137.jpg,324.5,453.0,142.0,57.0
./raw_data/defects3/train/class_2/1138.jpg,522.0,224.5,103.0,52.0
./raw_data/defects3/train/class_1/1139.jpg,506.5,400.0,136.0,47.0
./raw_data/defects3/train/class_2/1140.jpg,541.5,30.0,32.0,41.0
./raw_data/defects3/train/class_0/1141.jpg,528.0,350.0,312.0,84.0
./raw_data/defects3/train/class_2/1142.jpg,270.0,34.5,63.0,126.0
./raw_data/defects3/train/class_2/1143.jpg,285.0,100.0,70.0,136.0
./raw_data/defects3/train/class_2/1144.jpg,573.0,147.0,80.0,112.0
./raw_data/defects3/train/class_2/1145.jpg,396.5,114.0,60.0,111.0
./raw_data/defects3/train/class_0/1146.jpg,436.5,617.5,45.0,139.0
./raw_data/defects3/train/class_1/1147.jpg,298.5,490.0,20.0,57.0
./raw_data/defects3/train/class_1/1148.jpg,83.0,110.5,19.0,46.0
./raw_data/defects3/train/class_0/1149.jpg,314.0,450.0,16.0,50.0
./raw_data/defects3/train/class_1/1150.jpg,596.0,446.0,110.0,50.0
./raw_data/defects3/train/class_2/1151.jpg,463.0,452.0,26.0,34.0
./raw_data/defects3/train/class_1/1152.jpg,90.0,199.0,14.0,38.0
./raw_data/defects3/train/class_1/1153.jpg,311.0,385.0,88.0,230.0
./raw_data/defects3/train/class_1/1154.jpg,296.0,620.0,40.0,112.0
./raw_data/defects3/train/class_2/1155.jpg,43.0,478.0,54.0,78.0
./raw_data/defects3/train/class_0/1156.jpg,143.5,111.0,54.0,271.0
./raw_data/defects3/train/class_1/1157.jpg,561.5,126.5,65.0,133.0
./raw_data/defects3/train/class_1/1158.jpg,151.0,464.0,44.0,102.0
./raw_data/defects3/train/class_2/1159.jpg,93.0,463.0,108.0,104.0
./raw_data/defects3/train/class_2/1160.jpg,194.5,245.5,69.0,87.0
./raw_data/defects3/train/class_2/1161.jpg,218.5,333.5,99.0,55.0
./raw_data/defects3/train/class_2/1162.jpg,338.0,212.0,64.0,74.0
./raw_data/defects3/train/class_2/1163.jpg,130.5,234.0,46.0,59.0
./raw_data/defects3/train/class_1/1164.jpg,586.5,459.0,46.0,99.0
./raw_data/defects3/train/class_0/1165.jpg,570.0,74.0,36.0,124.0
./raw_data/defects3/train/class_2/1166.jpg,605.0,436.5,37.0,70.0
./raw_data/defects3/train/class_0/1167.jpg,53.5,409.0,34.0,107.0
./raw_data/defects3/train/class_2/1168.jpg,164.5,169.5,85.0,111.0
./raw_data/defects3/train/class_2/1169.jpg,522.0,556.0,168.0,194.0
./raw_data/defects3/train/class_2/1170.jpg,167.5,486.0,140.0,153.0
./raw_data/defects3/train/class_1/1171.jpg,106.0,223.0,88.0,212.0
./raw_data/defects3/train/class_2/1172.jpg,396.0,187.5,41.0,64.0
./raw_data/defects3/train/class_1/1173.jpg,182.0,436.5,33.0,74.0
./raw_data/defects3/train/class_1/1174.jpg,472.0,459.5,27.0,70.0
./raw_data/defects3/train/class_2/1175.jpg,43.0,443.0,36.0,68.0
./raw_data/defects3/train/class_2/1176.jpg,168.5,336.5,103.0,151.0
./raw_data/defects3/train/class_2/1177.jpg,242.5,37.5,75.0,51.0
./raw_data/defects3/train/class_2/1178.jpg,603.5,330.5,107.0,71.0
./raw_data/defects3/train/class_2/1179.jpg,119.5,14.0,28.0,43.0
./raw_data/defects3/train/class_2/1180.jpg,95.5,383.5,71.0,101.0
./raw_data/defects3/train/class_2/1181.jpg,308.0,72.5,145.0,98.0
./raw_data/defects3/train/class_0/1182.jpg,449.0,423.0,418.0,116.0
./raw_data/defects3/train/class_2/1183.jpg,560.5,529.0,90.0,69.0
./raw_data/defects3/train/class_2/1184.jpg,189.0,149.0,116.0,140.0
./raw_data/defects3/train/class_2/1185.jpg,532.0,120.5,147.0,172.0
./raw_data/defects3/train/class_2/1186.jpg,272.0,48.0,52.0,48.0
./raw_data/defects3/train/class_2/1187.jpg,486.0,303.5,157.0,92.0
./raw_data/defects3/train/class_1/1188.jpg,388.0,27.0,54.0,154.0
./raw_data/defects3/train/class_0/1189.jpg,106.5,586.0,58.0,187.0
./raw_data/defects3/train/class_0/1190.jpg,260.5,541.5,29.0,97.0
./raw_data/defects3/train/class_0/1191.jpg,425.0,533.5,25.0,114.0
./raw_data/defects3/train/class_2/1192.jpg,385.0,320.0,82.0,64.0
./raw_data/defects3/train/class_2/1193.jpg,361.5,537.0,76.0,77.0
./raw_data/defects3/train/class_1/1194.jpg,162.5,276.5,547.0,191.0
./raw_data/defects3/train/class_2/1195.jpg,401.0,406.0,212.0,168.0
./raw_data/defects3/train/class_2/1196.jpg,233.0,160.5,131.0,96.0
./raw_data/defects3/train/class_1/1197.jpg,216.0,495.5,133.0,46.0
./raw_data/defects3/train/class_2/1198.jpg,308.0,188.0,32.0,54.0
./raw_data/defects3/train/class_2/1199.jpg,19.0,511.0,32.0,38.0
./raw_data/defects3/train/class_2/1200.jpg,475.0,219.5,37.0,48.0
./raw_data/defects3/train/class_2/1201.jpg,30.5,421.5,35.0,49.0
./raw_data/defects3/train/class_2/1202.jpg,581.5,453.5,21.0,33.0
./raw_data/defects3/train/class_2/1203.jpg,224.0,284.0,90.0,86.0
./raw_data/defects3/train/class_1/1204.jpg,455.5,261.0,78.0,175.0
./raw_data/defects3/train/class_2/1205.jpg,248.0,469.5,21.0,30.0
./raw_data/defects3/train/class_2/1206.jpg,76.5,533.0,98.0,57.0
./raw_data/defects3/train/class_2/1207.jpg,188.5,591.5,61.0,45.0
./raw_data/defects3/train/class_0/1208.jpg,375.0,381.0,414.0,86.0
./raw_data/defects3/train/class_1/1209.jpg,549.0,574.0,50.0,110.0
./raw_data/defects3/train/class_2/1210.jpg,138.0,505.5,49.0,70.0
./raw_data/defects3/train/class_1/1211.jpg,255.0,166.5,75.0,152.0
./raw_data/defects3/train/class_2/1212.jpg,22.5,414.0,70.0,45.0
./raw_data/defects3/train/class_2/1213.jpg,306.0,289.5,313.0,180.0
./raw_data/defects3/train/class_2/1214.jpg,522.0,393.0,182.0,94.0
./raw_data/defects3/train/class_2/1215.jpg,583.0,97.0,100.0,72.0
./raw_data/defects3/train/class_1/1216.jpg,383.5,594.0,78.0,199.0
./raw_data/defects3/train/class_2/1217.jpg,62.0,125.5,79.0,88.0
./raw_data/defects3/train/class_1/1218.jpg,557.5,185.0,216.0,97.0
./raw_data/defects3/train/class_2/1219.jpg,65.5,208.0,62.0,117.0
./raw_data/defects3/train/class_2/1220.jpg,257.0,124.5,85.0,160.0
./raw_data/defects3/train/class_2/1221.jpg,316.5,212.0,42.0,59.0
./raw_data/defects3/train/class_2/1222.jpg,244.0,571.0,48.0,50.0
./raw_data/defects3/train/class_2/1223.jpg,227.0,412.5,119.0,90.0
./raw_data/defects3/train/class_2/1224.jpg,299.5,429.0,88.0,73.0
./raw_data/defects3/train/class_2/1225.jpg,368.5,170.0,92.0,171.0
./raw_data/defects3/train/class_1/1226.jpg,125.5,408.0,104.0,37.0
./raw_data/defects3/train/class_2/1227.jpg,465.0,375.0,136.0,72.0
./raw_data/defects3/train/class_2/1228.jpg,247.5,464.5,117.0,97.0
./raw_data/defects3/train/class_2/1229.jpg,526.0,451.0,106.0,186.0
./raw_data/defects3/train/class_0/1230.jpg,170.0,223.0,428.0,70.0
./raw_data/defects3/train/class_1/1231.jpg,565.0,44.0,58.0,148.0
./raw_data/defects3/train/class_0/1232.jpg,27.5,210.0,370.0,53.0
./raw_data/defects3/train/class_2/1233.jpg,539.0,423.5,87.0,138.0
./raw_data/defects3/train/class_0/1234.jpg,388.5,89.0,62.0,235.0
./raw_data/defects3/train/class_2/1235.jpg,275.5,417.5,97.0,127.0
./raw_data/defects3/train/class_2/1236.jpg,360.5,410.0,66.0,111.0
./raw_data/defects3/train/class_1/1237.jpg,510.5,420.5,59.0,123.0
./raw_data/defects3/train/class_1/1238.jpg,68.5,450.0,298.0,137.0
./raw_data/defects3/train/class_1/1239.jpg,290.0,196.5,127.0,44.0
./raw_data/defects3/train/class_1/1240.jpg,119.5,426.0,100.0,41.0
./raw_data/defects3/train/class_0/1241.jpg,121.5,256.5,137.0,37.0
./raw_data/defects3/train/class_2/1242.jpg,33.5,496.0,74.0,39.0
./raw_data/defects3/train/class_2/1243.jpg,425.0,217.5,83.0,46.0
./raw_data/defects3/train/class_1/1244.jpg,426.0,78.0,92.0,44.0
./raw_data/defects3/train/class_1/1245.jpg,299.0,181.5,161.0,72.0
./raw_data/defects3/train/class_0/1246.jpg,344.0,9.5,19.0,68.0
./raw_data/defects3/train/class_0/1247.jpg,323.0,93.0,22.0,80.0
./raw_data/defects3/train/class_0/1248.jpg,310.0,481.0,140.0,30.0
./raw_data/defects3/train/class_2/1249.jpg,79.0,547.5,27.0,52.0
./raw_data/defects3/train/class_2/1250.jpg,523.5,86.5,27.0,49.0
./raw_data/defects3/train/class_1/1251.jpg,315.5,153.5,15.0,43.0
./raw_data/defects3/train/class_2/1252.jpg,78.5,434.5,27.0,43.0
./raw_data/defects3/train/class_2/1253.jpg,52.5,328.5,17.0,33.0
./raw_data/defects3/train/class_2/1254.jpg,466.5,42.0,56.0,85.0
./raw_data/defects3/train/class_2/1255.jpg,379.0,338.5,71.0,120.0
./raw_data/defects3/train/class_0/1256.jpg,201.5,283.0,306.0,37.0
./raw_data/defects3/train/class_0/1257.jpg,366.5,331.5,441.0,53.0
./raw_data/defects3/train/class_1/1258.jpg,293.0,141.5,37.0,94.0
./raw_data/defects3/train/class_1/1259.jpg,330.0,304.5,65.0,180.0
./raw_data/defects3/train/class_0/1260.jpg,225.5,7.0,14.0,61.0
./raw_data/defects3/train/class_2/1261.jpg,313.5,501.0,112.0,71.0
./raw_data/defects3/train/class_2/1262.jpg,39.0,516.0,90.0,78.0
./raw_data/defects3/train/class_2/1263.jpg,236.5,491.5,25.0,45.0
./raw_data/defects3/train/class_2/1264.jpg,155.0,488.5,41.0,68.0
./raw_data/defects3/train/class_0/1265.jpg,407.5,301.5,395.0,101.0
./raw_data/defects3/train/class_0/1266.jpg,466.0,376.0,480.0,18.0
./raw_data/defects3/train/class_2/1267.jpg,581.0,488.0,40.0,74.0
./raw_data/defects3/train/class_2/1268.jpg,607.5,222.5,59.0,65.0
./raw_data/defects3/train/class_2/1269.jpg,16.0,379.0,56.0,32.0
./raw_data/defects3/train/class_0/1270.jpg,143.5,190.0,26.0,115.0
./raw_data/defects3/train/class_2/1271.jpg,576.5,410.5,57.0,43.0
./raw_data/defects3/train/class_2/1272.jpg,406.5,211.0,46.0,27.0
./raw_data/defects3/train/class_2/1273.jpg,618.5,201.5,51.0,43.0
./raw_data/defects3/train/class_2/1274.jpg,551.0,201.0,52.0,76.0
./raw_data/defects3/train/class_1/1275.jpg,172.0,71.5,31.0,82.0
./raw_data/defects3/train/class_1/1276.jpg,341.5,86.0,32.0,73.0
./raw_data/defects3/train/class_2/1277.jpg,39.0,350.5,51.0,44.0
./raw_data/defects3/train/class_2/1278.jpg,30.5,619.5,41.0,39.0
./raw_data/defects3/train/class_1/1279.jpg,355.5,475.5,133.0,47.0
./raw_data/defects3/train/class_1/1280.jpg,159.5,204.5,91.0,39.0
./raw_data/defects3/train/class_0/1281.jpg,155.0,387.5,147.0,28.0
./raw_data/defects3/train/class_2/1282.jpg,310.5,613.0,46.0,73.0
./raw_data/defects3/train/class_2/1283.jpg,130.0,598.0,40.0,62.0
./raw_data/defects3/train/class_2/1284.jpg,194.5,200.5,21.0,37.0
./raw_data/defects3/train/class_0/1285.jpg,122.5,502.5,81.0,245.0
./raw_data/defects3/train/class_2/1286.jpg,509.0,562.0,68.0,128.0
./raw_data/defects3/train/class_1/1287.jpg,340.0,327.0,84.0,186.0
./raw_data/defects3/train/class_1/1288.jpg,280.5,500.5,49.0,103.0
./raw_data/defects3/train/class_1/1289.jpg,418.0,531.0,114.0,50.0
./raw_data/defects3/train/class_2/1290.jpg,251.0,563.0,74.0,72.0
./raw_data/defects3/train/class_2/1291.jpg,358.5,280.0,76.0,59.0
./raw_data/defects3/train/class_2/1292.jpg,328.5,431.5,57.0,91.0
./raw_data/defects3/train/class_2/1293.jpg,301.0,25.5,51.0,70.0
./raw_data/defects3/train/class_2/1294.jpg,368.0,52.5,57.0,106.0
./raw_data/defects3/train/class_2/1295.jpg,252.0,303.0,46.0,78.0
./raw_data/defects3/train/class_2/1296.jpg,248.0,350.0,62.0,70.0
./raw_data/defects3/train/class_0/1297.jpg,211.5,593.5,31.0,97.0
./raw_data/defects3/train/class_1/1298.jpg,265.0,19.0,36.0,74.0
./raw_data/defects3/train/class_2/1299.jpg,47.0,164.5,73.0,46.0
./raw_data/defects3/train/class_1/1300.jpg,360.0,542.5,139.0,66.0
./raw_data/defects3/train/class_0/1301.jpg,167.5,244.5,387.0,41.0
./raw_data/defects3/train/class_2/1302.jpg,65.5,380.0,144.0,91.0
./raw_data/defects3/train/class_2/1303.jpg,215.0,335.5,151.0,218.0
./raw_data/defects3/train/class_2/1304.jpg,118.5,100.0,188.0,199.0
./raw_data/defects3/train/class_2/1305.jpg,479.0,182.0,146.0,160.0
./raw_data/defects3/train/class_2/1306.jpg,415.5,491.0,42.0,79.0
./raw_data/defects3/train/class_1/1307.jpg,50.0,20.0,36.0,78.0
./raw_data/defects3/train/class_2/1308.jpg,24.5,464.5,43.0,49.0
./raw_data/defects3/train/class_2/1309.jpg,284.5,108.5,123.0,85.0
./raw_data/defects3/train/class_1/1310.jpg,17.5,113.0,86.0,35.0
./raw_data/defects3/train/class_1/1311.jpg,73.5,516.0,58.0,119.0
./raw_data/defects3/train/class_2/1312.jpg,220.0,243.0,88.0,160.0
./raw_data/defects3/train/class_0/1313.jpg,85.0,59.0,110.0,36.0
./raw_data/defects3/train/class_2/1314.jpg,218.0,120.5,87.0,52.0
./raw_data/defects3/train/class_0/1315.jpg,207.5,484.0,98.0,301.0
./raw_data/defects3/train/class_2/1316.jpg,246.0,504.0,148.0,86.0
./raw_data/defects3/train/class_1/1317.jpg,470.0,457.5,297.0,124.0
./raw_data/defects3/train/class_2/1318.jpg,417.0,177.5,229.0,116.0
./raw_data/defects3/train/class_1/1319.jpg,321.0,308.0,76.0,172.0
./raw_data/defects3/train/class_2/1320.jpg,431.5,129.0,102.0,117.0
./raw_data/defects3/train/class_2/1321.jpg,121.5,190.5,119.0,65.0
./raw_data/defects3/train/class_1/1322.jpg,288.5,112.0,132.0,49.0
./raw_data/defects3/train/class_2/1323.jpg,90.5,125.5,179.0,147.0
./raw_data/defects3/train/class_2/1324.jpg,362.5,447.5,77.0,53.0
./raw_data/defects3/train/class_2/1325.jpg,232.0,480.0,116.0,192.0
./raw_data/defects3/train/class_0/1326.jpg,248.0,250.5,39.0,118.0
./raw_data/defects3/train/class_2/1327.jpg,384.0,604.5,63.0,42.0
./raw_data/defects3/train/class_2/1328.jpg,619.5,199.5,47.0,41.0
./raw_data/defects3/train/class_1/1329.jpg,211.5,401.0,162.0,73.0
./raw_data/defects3/train/class_1/1330.jpg,238.5,236.0,150.0,65.0
./raw_data/defects3/train/class_0/1331.jpg,438.5,334.0,392.0,79.0
./raw_data/defects3/train/class_0/1332.jpg,189.0,388.0,308.0,92.0
./raw_data/defects3/train/class_0/1333.jpg,325.0,308.0,432.0,122.0
./raw_data/defects3/train/class_1/1334.jpg,584.0,119.0,226.0,90.0
./raw_data/defects3/train/class_0/1335.jpg,97.0,357.0,364.0,80.0
./raw_data/defects3/train/class_0/1336.jpg,612.0,448.0,276.0,56.0
./raw_data/defects3/train/class_1/1337.jpg,482.0,433.5,211.0,88.0
./raw_data/defects3/train/class_1/1338.jpg,216.5,207.5,139.0,67.0
./raw_data/defects3/train/class_2/1339.jpg,63.0,523.5,93.0,48.0
./raw_data/defects3/train/class_0/1340.jpg,427.5,153.0,304.0,93.0
./raw_data/defects3/train/class_2/1341.jpg,247.5,43.5,51.0,89.0
./raw_data/defects3/train/class_2/1342.jpg,84.0,534.5,71.0,50.0
./raw_data/defects3/train/class_2/1343.jpg,102.0,71.5,141.0,88.0
./raw_data/defects3/train/class_0/1344.jpg,552.5,503.5,237.0,41.0
./raw_data/defects3/train/class_1/1345.jpg,203.5,249.0,40.0,83.0
./raw_data/defects3/train/class_0/1346.jpg,563.0,163.0,198.0,46.0
./raw_data/defects3/train/class_2/1347.jpg,205.0,78.5,45.0,78.0
./raw_data/defects3/train/class_1/1348.jpg,165.5,85.0,74.0,35.0
./raw_data/defects3/train/class_2/1349.jpg,579.0,306.5,63.0,122.0
./raw_data/defects3/train/class_2/1350.jpg,46.0,470.5,61.0,44.0
./raw_data/defects3/train/class_2/1351.jpg,151.5,150.5,43.0,37.0
./raw_data/defects3/train/class_2/1352.jpg,98.5,136.5,41.0,37.0
./raw_data/defects3/train/class_2/1353.jpg,102.5,186.5,25.0,27.0
./raw_data/defects3/train/class_2/1354.jpg,258.5,357.5,229.0,457.0
./raw_data/defects3/train/class_2/1355.jpg,84.0,437.5,89.0,92.0
./raw_data/defects3/train/class_2/1356.jpg,317.0,437.0,60.0,78.0
./raw_data/defects3/train/class_2/1357.jpg,597.5,238.0,66.0,85.0
./raw_data/defects3/train/class_2/1358.jpg,381.0,297.0,84.0,48.0
./raw_data/defects3/train/class_0/1359.jpg,164.5,370.0,60.0,19.0
./raw_data/defects3/train/class_2/1360.jpg,599.5,468.5,47.0,49.0
./raw_data/defects3/train/class_2/1361.jpg,599.5,116.5,45.0,81.0
./raw_data/defects3/train/class_2/1362.jpg,20.0,345.0,42.0,40.0
./raw_data/defects3/train/class_1/1363.jpg,66.0,354.5,51.0,132.0
./raw_data/defects3/train/class_2/1364.jpg,405.0,485.0,24.0,34.0
./raw_data/defects3/train/class_2/1365.jpg,55.0,116.0,30.0,40.0
./raw_data/defects3/train/class_1/1366.jpg,447.0,312.5,147.0,50.0
./raw_data/defects3/train/class_0/1367.jpg,459.0,168.5,223.0,62.0
./raw_data/defects3/train/class_1/1368.jpg,430.0,590.5,99.0,48.0
./raw_data/defects3/train/class_0/1369.jpg,241.5,76.5,135.0,37.0
./raw_data/defects3/train/class_1/1370.jpg,29.5,383.5,83.0,39.0
./raw_data/defects3/train/class_2/1371.jpg,67.0,511.0,90.0,50.0
./raw_data/defects3/train/class_2/1372.jpg,482.0,37.5,35.0,32.0
./raw_data/defects3/train/class_1/1373.jpg,193.5,270.5,61.0,147.0
./raw_data/defects3/train/class_2/1374.jpg,581.5,283.5,49.0,81.0
./raw_data/defects3/train/class_1/1375.jpg,406.5,361.5,45.0,115.0
./raw_data/defects3/train/class_1/1376.jpg,279.5,552.0,106.0,45.0
./raw_data/defects3/train/class_0/1377.jpg,349.5,10.0,20.0,69.0
./raw_data/defects3/train/class_2/1378.jpg,562.5,445.0,66.0,123.0
./raw_data/defects3/train/class_2/1379.jpg,331.0,335.0,440.0,270.0
./raw_data/defects3/train/class_1/1380.jpg,561.0,129.5,37.0,76.0
./raw_data/defects3/train/class_0/1381.jpg,285.0,18.5,25.0,112.0
./raw_data/defects3/train/class_1/1382.jpg,48.0,200.0,42.0,96.0
./raw_data/defects3/train/class_2/1383.jpg,483.0,136.5,31.0,48.0
./raw_data/defects3/train/class_2/1384.jpg,20.5,450.0,40.0,41.0
./raw_data/defects3/train/class_0/1385.jpg,354.5,396.5,23.0,163.0
./raw_data/defects3/train/class_0/1386.jpg,194.0,329.5,591.0,174.0
./raw_data/defects3/train/class_0/1387.jpg,590.5,210.0,342.0,85.0
./raw_data/defects3/train/class_2/1388.jpg,257.5,223.5,73.0,121.0
./raw_data/defects3/train/class_2/1389.jpg,269.5,55.0,106.0,107.0
./raw_data/defects3/train/class_2/1390.jpg,267.5,617.5,45.0,65.0
./raw_data/defects3/train/class_2/1391.jpg,198.5,213.5,95.0,63.0
./raw_data/defects3/train/class_2/1392.jpg,176.5,70.5,101.0,57.0
./raw_data/defects3/train/class_0/1393.jpg,634.5,444.0,70.0,11.0
./raw_data/defects3/train/class_1/1394.jpg,386.0,609.5,61.0,28.0
./raw_data/defects3/train/class_1/1395.jpg,534.0,609.5,61.0,26.0
./raw_data/defects3/train/class_2/1396.jpg,83.5,218.5,77.0,115.0
./raw_data/defects3/train/class_0/1397.jpg,518.5,148.0,34.0,109.0
./raw_data/defects3/train/class_2/1398.jpg,530.0,621.5,31.0,62.0
./raw_data/defects3/train/class_0/1399.jpg,302.0,344.0,24.0,76.0
./raw_data/defects3/train/class_1/1400.jpg,348.5,108.5,41.0,95.0
./raw_data/defects3/train/class_2/1401.jpg,525.0,105.0,62.0,96.0
./raw_data/defects3/train/class_2/1402.jpg,215.0,303.5,41.0,74.0
./raw_data/defects3/train/class_2/1403.jpg,216.0,230.0,66.0,76.0
./raw_data/defects3/train/class_2/1404.jpg,332.0,248.5,41.0,64.0
./raw_data/defects3/train/class_2/1405.jpg,344.5,126.0,70.0,91.0
./raw_data/defects3/train/class_2/1406.jpg,224.5,124.0,56.0,85.0
./raw_data/defects3/train/class_2/1407.jpg,347.0,22.5,45.0,72.0
./raw_data/defects3/train/class_2/1408.jpg,48.5,181.5,47.0,71.0
./raw_data/defects3/train/class_1/1409.jpg,51.5,516.5,43.0,101.0
./raw_data/defects3/train/class_1/1410.jpg,570.0,280.5,47.0,134.0
./raw_data/defects3/train/class_2/1411.jpg,554.5,533.0,92.0,51.0
./raw_data/defects3/train/class_2/1412.jpg,446.5,590.0,60.0,45.0
./raw_data/defects3/train/class_0/1413.jpg,262.5,388.5,401.0,79.0
./raw_data/defects3/train/class_1/1414.jpg,543.5,568.5,81.0,191.0
./raw_data/defects3/train/class_1/1415.jpg,68.5,335.5,27.0,73.0
./raw_data/defects3/train/class_2/1416.jpg,70.0,526.0,60.0,60.0
./raw_data/defects3/train/class_2/1417.jpg,98.5,105.5,83.0,49.0
./raw_data/defects3/train/class_2/1418.jpg,22.0,182.5,79.0,44.0
./raw_data/defects3/train/class_2/1419.jpg,416.0,46.5,93.0,130.0
./raw_data/defects3/train/class_2/1420.jpg,593.0,343.5,125.0,94.0
./raw_data/defects3/train/class_2/1421.jpg,39.0,429.0,44.0,76.0
./raw_data/defects3/train/class_1/1422.jpg,589.5,252.0,38.0,101.0
./raw_data/defects3/train/class_0/1423.jpg,113.0,221.5,35.0,128.0
./raw_data/defects3/train/class_2/1424.jpg,625.5,478.5,57.0,29.0
./raw_data/defects3/train/class_2/1425.jpg,115.0,430.5,53.0,28.0
./raw_data/defects3/train/class_0/1426.jpg,549.0,9.0,18.0,102.0
./raw_data/defects3/train/class_2/1427.jpg,64.0,181.5,51.0,98.0
./raw_data/defects3/train/class_0/1428.jpg,164.0,150.0,30.0,102.0
./raw_data/defects3/train/class_2/1429.jpg,552.5,317.5,55.0,41.0
./raw_data/defects3/train/class_2/1430.jpg,594.5,149.5,49.0,37.0
./raw_data/defects3/train/class_2/1431.jpg,73.5,497.5,51.0,35.0
./raw_data/defects3/train/class_2/1432.jpg,404.0,161.0,36.0,24.0
./raw_data/defects3/train/class_2/1433.jpg,172.5,47.5,33.0,45.0
./raw_data/defects3/train/class_2/1434.jpg,72.5,280.0,48.0,43.0
